id,name,slug,body_part,equipment,image_path,gif_path,instructions
5e6c4b78-bc52-495b-81df-4470a84d437f,Chair Upper Body Stretch,Chair_Upper_Body_Stretch,shoulders,other,Chair_Upper_Body_Stretch/0.jpg,Chair_Upper_Body_Stretch/0.jpg,"Sit on the edge of a chair, gripping the back of it.
Straighten your arms, keeping your back straight, and pull your upper body forward so you feel a stretch. Hold for 20-30 seconds."
5e6df07f-a27c-491e-a709-7000bfc77b46,Power Jerk,Power_Jerk,quadriceps,barbell,Power_Jerk/0.jpg,Power_Jerk/0.jpg,"Standing with the weight racked on the front of the shoulders, begin with the dip. With your feet directly under your hips, flex the knees without moving the hips backward. Go down only slightly, and reverse direction as powerfully as possible.
Drive through the heels create as much speed and force as possible, and be sure to move your head out of the way as the bar leaves the shoulders.
At this moment as the feet leave the floor, the feet must be placed into the receiving position as quickly as possible. In the brief moment the feet are not actively driving against the platform, the athletes effort to push the bar up will drive them down. The feet should be moved to a slightly wider stance, with the knees partially bent.
Receive the bar with the arms locked out overhead.
Return to a standing position."
5f4cc2d3-d511-477f-b283-df3fd4ebe1c3,"Rowing, Stationary",Rowing_Stationary,quadriceps,machine,Rowing_Stationary/0.jpg,Rowing_Stationary/0.jpg,"To begin, seat yourself on the rower. Make sure that your heels are resting comfortably against the base of the foot pedals and that the straps are secured. Select the program that you wish to use, if applicable. Sit up straight and bend forward at the hips.
There are three phases of movement when using a rower. The first phase is when you come forward on the rower. Your knees are bent and against your chest. Your upper body is leaning slightly forward while still maintaining good posture. Next, push against the foot pedals and extend your legs while bringing your hands to your upper abdominal area, squeezing your shoulders back as you do so. To avoid straining your back, use primarily your leg and hip muscles.
The recovery phase simply involves straightening your arms, bending the knees, and bringing your body forward again as you transition back into the first phase."
5f76e5f4-3392-40a4-b8e2-c2feef15ff36,Seated One-arm Cable Pulley Rows,Seated_One-arm_Cable_Pulley_Rows,middle back,cable,Seated_One-arm_Cable_Pulley_Rows/0.jpg,Seated_One-arm_Cable_Pulley_Rows/0.jpg,"To get into the starting position, first sit down on the machine and place your feet on the front platform or crossbar provided making sure that your knees are slightly bent and not locked.
Lean over as you keep the natural alignment of your back and grab the single handle attachment with your left arm using a palms-down grip.
With your arm extended pull back until your torso is at a 90-degree angle from your legs. Your back should be slightly arched and your chest should be sticking out. You should be feeling a nice stretch on your lat as you hold the bar in front of you. The right arm can be kept by the waist. This is the starting position of the exercise.
Keeping the torso stationary, pull the handles back towards your torso while keeping the arms close to it as you rotate the wrist, so that by the time your hand is by your abdominals it is in a neutral position (palms facing the torso). Breathe out as you perform that movement. At that point you should be squeezing your back muscles hard.
Hold that contraction for a second and slowly go back to the original position while breathing in. Tip: Remember to rotate the wrist as you go back to the starting position so that the palms are facing down again.
Repeat for the recommended amount of repetitions and then perform the same movement with the right hand."
5fbe2a04-0037-4410-ae9a-d59dfdb5e050,Cable Preacher Curl,Cable_Preacher_Curl,biceps,cable,Cable_Preacher_Curl/0.jpg,Cable_Preacher_Curl/0.jpg,"Place a preacher bench about 2 feet in front of a pulley machine.
Attach a straight bar to the low pulley.
Sit at the preacher bench with your elbow and upper arms firmly on top of the bench pad and have someone hand you the bar from the low pulley.
Grab the bar and fully extend your arms on top of the preacher bench pad. This will be your starting position.
Now start pilling the weight up towards your shoulders and squeeze the biceps hard at the top of the movement. Exhale as you perform this motion. Also, hold for a second at the top.
Now slowly lower the weight to the starting position.
Repeat for the recommended amount of repetitions."
5ff597bc-dfc0-4c5b-abc4-9a23e6d38f76,Front Cable Raise,Front_Cable_Raise,shoulders,cable,Front_Cable_Raise/0.jpg,Front_Cable_Raise/0.jpg,"Select the weight on a low pulley machine and grasp the single hand cable attachment that is attached to the low pulley with your left hand.
Face away from the pulley and put your arm straight down with the hand cable attachment in front of your thighs at arms' length with the palms of the hand facing your thighs. This will be your starting position.
While maintaining the torso stationary (no swinging), lift the left arm to the front with a slight bend on the elbow and the palms of the hand always faces down. Continue to go up until you arm is slightly above parallel to the floor. Exhale as you execute this portion of the movement and pause for a second at the top.
Now as you inhale lower the arm back down slowly to the starting position.
Once all of the recommended amount of repetitions have been performed for this arm, switch arms and perform the exercise with the right one."
60375ac1-964d-47d3-9e5b-4b83ae2f50c2,Barbell Curl,Barbell_Curl,biceps,barbell,Barbell_Curl/0.jpg,Barbell_Curl/0.jpg,"Stand up with your torso upright while holding a barbell at a shoulder-width grip. The palm of your hands should be facing forward and the elbows should be close to the torso. This will be your starting position.
While holding the upper arms stationary, curl the weights forward while contracting the biceps as you breathe out. Tip: Only the forearms should move.
Continue the movement until your biceps are fully contracted and the bar is at shoulder level. Hold the contracted position for a second and squeeze the biceps hard.
Slowly begin to bring the bar back to starting position as your breathe in.
Repeat for the recommended amount of repetitions."
60416f14-cf68-4feb-bb21-56cbb9413181,Triceps Pushdown - Rope Attachment,Triceps_Pushdown_-_Rope_Attachment,triceps,cable,Triceps_Pushdown_-_Rope_Attachment/0.jpg,Triceps_Pushdown_-_Rope_Attachment/0.jpg,"Attach a rope attachment to a high pulley and grab with a neutral grip (palms facing each other).
Standing upright with the torso straight and a very small inclination forward, bring the upper arms close to your body and perpendicular to the floor. The forearms should be pointing up towards the pulley as they hold the rope with the palms facing each other. This is your starting position.
Using the triceps, bring the rope down as you bring each side of the rope to the side of your thighs. At the end of the movement the arms are fully extended and perpendicular to the floor. The upper arms should always remain stationary next to your torso and only the forearms should move. Exhale as you perform this movement.
After holding for a second, at the contracted position, bring the rope slowly up to the starting point. Breathe in as you perform this step.
Repeat for the recommended amount of repetitions."
604d0bad-adbb-40b9-afb4-34dcf5364ea9,Leg Pull-In,Leg_Pull-In,abdominals,body only,Leg_Pull-In/0.jpg,Leg_Pull-In/0.jpg,"Lie on an exercise mat with your legs extended and your hands either palms facing down next to you or under your glutes. Tip: My preference is with the hands next to me. This will be your starting position.
Bend your knees and pull your upper thighs into your midsection as you breathe out. Continue the motion until your knees are around chest level. Contract your abs as you execute this movement and hold for a second at the top. Tip: As you perform the motion, the lower legs (calves) should always remain parallel to the floor.
Return to the starting position as you inhale.
Repeat for the recommended amount of repetitions."
6137b8a2-41df-4d87-971f-266f470ee395,Car Drivers,Car_Drivers,shoulders,barbell,Car_Drivers/0.jpg,Car_Drivers/0.jpg,"While standing upright, hold a barbell plate in both hands at the 3 and 9 o'clock positions. Your palms should be facing each other and your arms should be extended straight out in front of you. This will be your starting position.
Initiate the movement by rotating the plate as far to one side as possible. Use the same type of movement you would use to turn a steering wheel to one side.
Reverse the motion, turning it all the way to the opposite side.
Repeat for the recommended amount of repetitions."
